Date,Stock_SPY,Bond_TLT,Futures_Gold
2003-01-27,369.3999938964844,56.119876861572266,40.876564025878906
2003-01-28,370.0,56.534889221191406,40.876564025878906
2003-01-29,366.29998779296875,56.9630126953125,40.65269088745117
2003-01-30,368.6000061035156,55.61272048950195,40.955841064453125
2003-01-31,368.29998779296875,56.68637466430664,41.067779541015625
2003-02-03,370.79998779296875,56.79832458496094,41.127681732177734
2003-02-04,379.0,56.23846435546875,41.31020736694336
2003-02-05,376.3999938964844,55.88935470581055,40.954524993896484
2003-02-06,370.1000061035156,55.62588882446289,41.286800384521484
2003-02-07,369.8999938964844,54.94742965698242,41.380401611328125
2003-02-10,363.70001220703125,55.336082458496094,41.090213775634766
2003-02-11,362.5,54.95402908325195,41.08086395263672
2003-02-12,352.6000061035156,54.077980041503906,41.22594451904297
2003-02-13,357.3999938964844,54.242637634277344,41.45058059692383
2003-02-14,351.8999938964844,55.42829132080078,41.09495162963867
2003-02-18,344.20001220703125,56.40312576293945,41.146400451660156
2003-02-19,349.8999938964844,56.106693267822266,41.42720031738281
2003-02-20,353.1000061035156,55.54684066772461,41.56757736206055
2003-02-21,351.79998779296875,56.106693267822266,41.3242301940918
2003-02-24,356.29998779296875,55.197750091552734,41.520816802978516
2003-02-25,352.29998779296875,55.63907241821289,41.712669372558594
2003-02-26,354.0,54.828887939453125,42.002838134765625
2003-02-27,346.1000061035156,55.55342483520508,42.073055267333984
2003-02-28,350.20001220703125,55.922306060791016,42.33980178833008
2003-03-03,349.20001220703125,55.38875961303711,42.39143371582031
2003-03-04,353.20001220703125,54.506099700927734,42.41967010498047
2003-03-05,353.1000061035156,54.967185974121094,42.56058883666992
2003-03-06,356.79998779296875,54.506099700927734,42.39616775512695
2003-03-07,350.79998779296875,54.881568908691406,42.54179382324219
2003-03-10,354.70001220703125,53.56419372558594,42.762569427490234
2003-03-11,350.5,53.03724670410156,42.687435150146484
2003-03-12,346.5,53.39295196533203,42.84244918823242
2003-03-13,335.8999938964844,55.23725891113281,42.053245544433594
2003-03-14,336.5,55.41508865356445,42.25992965698242
2003-03-17,337.1000061035156,57.160606384277344,41.75257873535156
2003-03-18,337.6000061035156,57.49653244018555,41.35795974731445
2003-03-19,336.1000061035156,57.937896728515625,41.0526237487793
2003-03-20,332.8999938964844,58.06303024291992,40.98686981201172
2003-03-21,326.0,59.302364349365234,40.42315673828125
2003-03-24,329.5,57.331565856933594,41.06204605102539
2003-03-25,328.3999938964844,57.8804931640625,41.015037536621094
2003-03-26,330.29998779296875,57.589481353759766,41.099586486816406
2003-03-27,328.70001220703125,57.635772705078125,41.12779235839844
2003-03-28,328.70001220703125,57.34479522705078,41.221771240234375
2003-03-31,335.8999938964844,56.041954040527344,41.761993408203125
2003-04-01,334.29998779296875,56.90170669555664,41.64311981201172
2003-04-02,329.6000061035156,58.27729415893555,41.20903015136719
2003-04-03,324.8999938964844,57.99948501586914,41.18547821044922
2003-04-04,325.29998779296875,58.34343338012695,41.06755828857422
2003-04-07,321.5,58.230987548828125,40.973175048828125
2003-04-08,322.20001220703125,58.323577880859375,41.30343246459961
2003-04-09,325.6000061035156,57.55644226074219,41.42607879638672
2003-04-10,326.70001220703125,57.8738899230957,41.2326545715332
2003-04-11,327.8999938964844,57.635772705078125,41.16659927368164
2003-04-14,324.20001220703125,58.82622146606445,41.05337905883789
2003-04-15,324.8999938964844,59.375091552734375,41.275081634521484
2003-04-16,325.79998779296875,58.363243103027344,41.44493865966797
2003-04-17,327.20001220703125,59.22960662841797,41.51101303100586
2003-04-21,333.5,59.28911209106445,41.42136764526367
2003-04-22,334.3999938964844,60.406803131103516,41.39778518676758
2003-04-23,331.5,60.962310791015625,41.4826774597168
2003-04-24,334.79998779296875,60.4200325012207,41.85540008544922
2003-04-25,333.3999938964844,59.6727294921875,41.9497184753418
2003-04-28,334.5,60.704410552978516,41.88368225097656
2003-04-29,333.70001220703125,60.91604232788086,41.81292724609375
2003-04-30,339.1000061035156,60.78377151489258,42.19975662231445
2003-05-01,342.1000061035156,60.77714538574219,42.22016143798828
2003-05-02,341.0,61.64351272583008,41.88816452026367
2003-05-05,342.29998779296875,61.524497985839844,42.11111068725586
2003-05-06,342.5,62.1064567565918,42.31978225708008
2003-05-07,341.8999938964844,61.762550354003906,42.813018798828125
2003-05-08,348.3999938964844,61.14092254638672,42.9173583984375
2003-05-09,348.6000061035156,61.98741912841797,42.960060119628906
2003-05-12,351.6000061035156,62.747947692871094,43.23040008544922
2003-05-13,350.0,62.635536193847656,43.32524871826172
2003-05-14,352.29998779296875,62.50327682495117,43.989234924316406
2003-05-15,352.6000061035156,62.900062561035156,44.1267204284668
2003-05-16,354.70001220703125,62.741355895996094,44.44926834106445
2003-05-19,364.20001220703125,61.2731819152832,44.29750442504883
2003-05-20,366.29998779296875,61.14749526977539,44.952022552490234
2003-05-21,372.0,61.2731819152832,44.947261810302734
2003-05-22,368.1000061035156,61.881587982177734,45.345672607421875
2003-05-23,368.79998779296875,62.00727081298828,45.4594841003418
2003-05-27,367.79998779296875,63.091880798339844,44.63900375366211
2003-05-28,365.20001220703125,63.270416259765625,44.563114166259766
2003-05-29,369.6000061035156,63.10507583618164,44.952022552490234
2003-05-30,364.5,64.116943359375,44.866661071777344
2003-06-02,366.0,64.38145446777344,44.53707504272461
2003-06-03,365.20001220703125,64.64599609375,44.89427185058594
2003-06-04,362.6000061035156,65.57849884033203,45.02762222290039
2003-06-05,368.6000061035156,65.90257263183594,44.67518615722656
2003-06-06,363.70001220703125,65.64462280273438,44.837100982666016
2003-06-09,361.79998779296875,64.97664642333984,45.13716125488281
2003-06-10,352.20001220703125,65.63800048828125,45.67539596557617
2003-06-11,355.5,66.33241271972656,45.61817169189453
2003-06-12,353.29998779296875,66.53742980957031,45.97541809082031
2003-06-13,356.6000061035156,65.84302520751953,46.2850227355957
2003-06-16,359.0,67.23184967041016,45.84685516357422
2003-06-17,363.20001220703125,67.23184967041016,45.484859466552734
2003-06-18,357.20001220703125,67.17231750488281,44.90381622314453
2003-06-19,361.29998779296875,66.14722442626953,44.81807327270508
2003-06-20,356.29998779296875,66.00118255615234,44.6513671875
2003-06-23,353.0,65.32422637939453,44.9180793762207
2003-06-24,346.29998779296875,65.39059448242188,45.33245086669922
2003-06-25,349.29998779296875,64.73348999023438,44.6085090637207
2003-06-26,343.8999938964844,65.57643127441406,44.008392333984375
2003-06-27,345.20001220703125,64.81977844238281,43.851165771484375
2003-06-30,346.0,64.79986572265625,44.056026458740234
2003-07-01,351.3999938964844,65.3972396850586,43.837520599365234
2003-07-02,351.29998779296875,66.22024536132812,43.94749450683594
2003-07-03,351.0,65.5365982055664,43.316375732421875
2003-07-07,348.1000061035156,66.83750915527344,43.03908920288086
2003-07-08,344.1000061035156,67.13619995117188,43.07733917236328
2003-07-09,343.6000061035156,66.75787353515625,43.215972900390625
2003-07-10,344.29998779296875,65.90827941894531,43.20165252685547
2003-07-11,344.79998779296875,66.53217315673828,43.4072265625
2003-07-14,347.70001220703125,66.85746002197266,42.90999221801758
2003-07-15,342.1000061035156,66.71143341064453,41.905975341796875
2003-07-16,343.1000061035156,66.31980895996094,42.1450080871582
2003-07-17,344.20001220703125,65.37732696533203,42.01594161987305
2003-07-18,347.20001220703125,66.04766845703125,41.92987823486328
2003-07-21,350.8999938964844,65.23130798339844,41.04054260253906
2003-07-22,350.6000061035156,65.8219985961914,41.241416931152344
2003-07-23,358.6000061035156,65.86846923828125,41.380035400390625
2003-07-24,362.20001220703125,65.37066650390625,41.01667022705078
2003-07-25,362.70001220703125,66.52555084228516,40.90673828125
2003-07-28,364.79998779296875,66.27999114990234,40.35688400268555
2003-07-29,361.70001220703125,65.97468566894531,39.807090759277344
2003-07-30,356.20001220703125,65.81539154052734,40.25650405883789
2003-07-31,354.0,65.96803283691406,39.658870697021484
2003-08-01,346.1000061035156,65.38395690917969,39.62910461425781
2003-08-04,349.20001220703125,65.38395690917969,39.9700927734375
2003-08-05,349.6000061035156,63.99676513671875,39.3985481262207
2003-08-06,350.79998779296875,64.36846923828125,40.1766242980957
2003-08-07,352.5,65.04542541503906,40.34473419189453
2003-08-08,356.29998779296875,65.23130798339844,40.18144989013672
2003-08-11,361.70001220703125,65.47688293457031,39.97969055175781
2003-08-12,358.5,66.07420349121094,39.792423248291016
2003-08-13,362.1000061035156,65.73573303222656,39.023948669433594
2003-08-14,366.0,65.91492462158203,39.40814971923828
2003-08-15,363.20001220703125,66.12065887451172,39.38417434692383
2003-08-18,358.3999938964844,66.69149017333984,39.566650390625
2003-08-19,361.6000061035156,66.94371795654297,40.1766242980957
2003-08-20,365.6000061035156,66.67160034179688,39.96048355102539
2003-08-21,360.6000061035156,66.88396453857422,39.864463806152344
2003-08-22,363.1000061035156,66.22024536132812,40.042137145996094
2003-08-25,361.29998779296875,66.32647705078125,39.7299690246582
2003-08-26,365.79998779296875,66.4458999633789,40.042137145996094
2003-08-27,373.5,66.4658432006836,39.859649658203125
2003-08-28,370.5,66.8773422241211,40.27272415161133
2003-08-29,375.70001220703125,67.32867431640625,40.1766242980957
2003-09-02,373.20001220703125,68.23136138916016,39.589046478271484
2003-09-03,373.8999938964844,68.60301971435547,39.65171813964844
2003-09-04,372.8999938964844,68.63623809814453,39.87364959716797
2003-09-05,377.6000061035156,68.25125122070312,40.55872344970703
2003-09-08,375.1000061035156,68.8154296875,40.13899230957031
2003-09-09,381.70001220703125,68.36409759521484,40.42845916748047
2003-09-10,380.0,67.67384338378906,40.838558197021484
2003-09-11,379.70001220703125,67.87295532226562,40.57320022583008
2003-09-12,375.79998779296875,67.9990463256836,40.85298538208008
2003-09-15,374.5,67.76011657714844,40.79026412963867
2003-09-16,373.5,68.7490234375,40.727569580078125
2003-09-17,376.20001220703125,68.61634063720703,41.234100341796875
2003-09-18,376.6000061035156,69.4260482788086,41.26307678222656
2003-09-19,381.79998779296875,69.07294464111328,41.31135177612305
2003-09-22,387.20001220703125,68.32669830322266,40.98328399658203
2003-09-23,385.8999938964844,68.58655548095703,41.26307678222656
2003-09-24,387.5,67.36727142333984,41.62010955810547
2003-09-25,385.0,66.81428527832031,41.82755661010742
2003-09-26,380.79998779296875,66.59437561035156,42.2038688659668
2003-09-29,382.3999938964844,67.2473373413086,41.86613082885742
2003-09-30,385.3999938964844,66.59437561035156,42.56085205078125
2003-10-01,384.29998779296875,68.0135498046875,42.399497985839844
2003-10-02,383.1000061035156,68.26007843017578,42.205745697021484
2003-10-03,369.3999938964844,68.8863754272461,41.3192138671875
2003-10-06,372.70001220703125,69.19950103759766,41.498451232910156
2003-10-07,377.20001220703125,69.46602630615234,41.018863677978516
2003-10-08,375.3999938964844,69.29279327392578,41.009159088134766
2003-10-09,369.20001220703125,69.47938537597656,40.71845626831055
2003-10-10,373.6000061035156,69.67253875732422,40.960670471191406
2003-10-13,375.20001220703125,69.89244842529297,40.800811767578125
2003-10-14,375.70001220703125,70.13898468017578,40.51987075805664
2003-10-15,372.6000061035156,69.95243835449219,40.321231842041016
2003-10-16,372.70001220703125,70.23225402832031,40.16133117675781
2003-10-17,371.79998779296875,69.46602630615234,40.47140121459961
2003-10-20,374.0,69.98574829101562,40.60702896118164
2003-10-21,381.70001220703125,69.86578369140625,40.757205963134766
2003-10-22,386.5,68.986328125,41.154483795166016
2003-10-23,384.70001220703125,68.85972595214844,40.854103088378906
2003-10-24,388.8999938964844,69.01294708251953,41.309486389160156
2003-10-27,387.8999938964844,69.0462875366211,41.22715759277344
2003-10-28,383.20001220703125,69.98574829101562,41.44514465332031
2003-10-29,386.79998779296875,70.07901763916016,41.072113037109375
2003-10-30,384.29998779296875,70.22560119628906,40.88801574707031
2003-10-31,384.5,70.158935546875,41.27076721191406
2003-11-03,377.0,70.61869049072266,41.07521057128906
2003-11-04,379.8999938964844,70.46546173095703,41.30868148803711
2003-11-05,382.6000061035156,70.51875305175781,41.026580810546875
2003-11-06,380.6000061035156,70.89186096191406,40.64228057861328
2003-11-07,383.29998779296875,70.36553955078125,40.61796569824219
2003-11-10,386.6000061035156,70.07901763916016,40.583885192871094
2003-11-11,388.1000061035156,70.05904388427734,40.5887451171875
2003-11-12,394.8999938964844,70.84524536132812,40.88548278808594
2003-11-13,394.1000061035156,70.86519622802734,41.51784896850586
2003-11-14,397.79998779296875,70.26557159423828,41.795135498046875
2003-11-17,391.5,69.91243743896484,41.858360290527344
2003-11-18,397.6000061035156,69.18619537353516,42.116180419921875
2003-11-19,394.8999938964844,69.77252960205078,41.64918518066406
2003-11-20,393.70001220703125,69.14622497558594,42.052947998046875
2003-11-21,396.0,69.43273162841797,42.0772590637207
2003-11-24,391.5,70.35218811035156,41.73188018798828
2003-11-25,391.1000061035156,70.61869049072266,41.96053695678711
2003-11-26,396.79998779296875,70.87193298339844,41.79030227661133
2003-12-01,402.70001220703125,71.69141387939453,41.18010330200195
2003-12-02,403.70001220703125,71.511474609375,41.35606002807617
2003-12-03,403.8999938964844,71.39823150634766,41.18989562988281
2003-12-04,403.29998779296875,71.69141387939453,41.28275680541992
2003-12-05,406.3999938964844,71.19168853759766,41.942691802978516
2003-12-08,406.6000061035156,71.67140197753906,41.64940643310547
2003-12-09,408.20001220703125,71.11839294433594,41.35606002807617
2003-12-10,406.20001220703125,71.11173248291016,41.42449951171875
2003-12-11,404.6000061035156,71.91126251220703,41.72270202636719
2003-12-12,409.3999938964844,72.05117797851562,41.800960540771484
2003-12-15,409.20001220703125,71.69141387939453,41.77646255493164
2003-12-16,407.70001220703125,72.06450653076172,41.91340255737305
2003-12-17,412.0,72.29104614257812,42.196937561035156
2003-12-18,410.3999938964844,73.10391235351562,42.57821273803711
2003-12-19,409.20001220703125,72.9004135131836,42.56356430053711
2003-12-22,410.6000061035156,73.4091796875,42.446205139160156
2003-12-23,411.0,73.45603942871094,41.96714401245117
2003-12-24,412.29998779296875,73.38238525390625,42.3631477355957
2003-12-29,414.79998779296875,74.413330078125,42.13824462890625
2003-12-30,416.8999938964844,74.42668914794922,41.96714401245117
2003-12-31,415.70001220703125,74.49364471435547,41.967140197753906
2004-01-05,424.3999938964844,75.27017974853516,41.3630485534668
2004-01-06,422.79998779296875,75.34379577636719,41.819820404052734
2004-01-07,421.8999938964844,75.59817504882812,41.98680114746094
2004-01-08,424.0,75.8994369506836,41.972042083740234
2004-01-09,426.3999938964844,75.2366943359375,42.70380783081055
2004-01-12,426.29998779296875,75.79231262207031,42.66944885253906
2004-01-13,423.70001220703125,75.35050201416016,42.9592399597168
2004-01-14,421.70001220703125,75.9797592163086,43.17041015625
2004-01-15,408.3999938964844,76.16719055175781,43.332481384277344
2004-01-16,406.70001220703125,76.46846771240234,43.028011322021484
2004-01-20,412.70001220703125,76.44835662841797,43.018165588378906
2004-01-21,411.1000061035156,77.05084228515625,43.1213264465332
2004-01-22,410.0,76.85002899169922,43.43562698364258
2004-01-23,407.8999938964844,76.60233306884766,42.91500473022461
2004-01-26,406.6000061035156,77.56632232666016,42.65470504760742
2004-01-27,410.0,76.76968383789062,42.91990280151367
2004-01-28,414.5,75.89273071289062,42.541770935058594
2004-01-29,398.5,75.96636962890625,42.4533576965332
2004-01-30,402.20001220703125,75.96636962890625,42.74807357788086
2004-02-02,398.70001220703125,76.29439544677734,42.65829086303711
2004-02-03,399.20001220703125,76.16719055175781,42.87527847290039
2004-02-04,401.0,75.54466247558594,42.79143142700195
2004-02-05,398.1000061035156,75.76554107666016,42.623748779296875
2004-02-06,403.6000061035156,76.6156997680664,43.092247009277344
2004-02-09,406.79998779296875,76.63580322265625,43.22048568725586
2004-02-10,406.3999938964844,76.88347625732422,42.978824615478516
2004-02-11,410.20001220703125,77.70020294189453,43.29941940307617
2004-02-12,413.70001220703125,77.41902923583984,43.116947174072266
2004-02-13,410.29998779296875,77.07090759277344,43.29941940307617
2004-02-17,416.0,77.76712799072266,43.26982879638672
2004-02-18,412.29998779296875,77.42570495605469,43.32896041870117
2004-02-19,409.79998779296875,77.13789367675781,43.373382568359375
2004-02-20,397.5,76.90357208251953,43.07255554199219
2004-02-23,399.0,76.70942687988281,43.3388557434082
2004-02-24,404.5,76.57555389404297,43.41773223876953
2004-02-25,395.79998779296875,76.89688110351562,43.48679733276367
2004-02-26,395.79998779296875,76.9437026977539,43.348724365234375
2004-02-27,396.3999938964844,76.99725341796875,43.723506927490234
2004-03-01,399.29998779296875,77.76042175292969,43.706668853759766
2004-03-02,393.5,77.30522918701172,43.42940902709961
2004-03-03,392.3999938964844,77.4458236694336,43.35017013549805
2004-03-04,392.8999938964844,77.64664459228516,43.543277740478516
2004-03-05,401.29998779296875,77.90770721435547,44.385032653808594
2004-03-08,400.6000061035156,76.95712280273438,44.647483825683594
2004-03-09,404.20001220703125,76.6491928100586,44.944515228271484
2004-03-10,400.0,75.36388397216797,44.914833068847656
2004-03-11,400.70001220703125,74.38654327392578,44.97918701171875
2004-03-12,395.29998779296875,75.36388397216797,44.701927185058594
2004-03-15,399.3999938964844,74.4400863647461,44.77617263793945
2004-03-16,402.3999938964844,74.83505249023438,45.14754867553711
2004-03-17,406.8999938964844,75.67181396484375,45.073265075683594
2004-03-18,411.1000061035156,75.69189453125,44.835609436035156
2004-03-19,412.5,74.60699462890625,44.77617263793945
2004-03-22,417.3999938964844,73.65978240966797,45.04854202270508
2004-03-23,419.79998779296875,73.53218841552734,45.12772750854492
2004-03-24,417.20001220703125,73.5926284790039,45.10301208496094
2004-03-25,416.70001220703125,74.56668853759766,44.9296875
2004-03-26,422.1000061035156,74.58683013916016,44.45435333251953
2004-03-29,417.1000061035156,75.63483428955078,44.15727996826172
2004-03-30,421.70001220703125,75.89009857177734,44.127532958984375
2004-03-31,427.29998779296875,75.97738647460938,44.34048080444336
2004-04-01,427.79998779296875,76.43421173095703,44.19532012939453
2004-04-02,421.6000061035156,77.0119400024414,43.10174560546875
2004-04-05,415.3999938964844,77.43513488769531,42.76374816894531
2004-04-06,418.8999938964844,77.18659210205078,42.99736785888672
2004-04-07,422.79998779296875,77.00521850585938,42.8979377746582
2004-04-08,419.8999938964844,76.83052825927734,42.77364730834961
2004-04-12,420.1000061035156,77.13285827636719,42.61954879760742
2004-04-13,407.0,76.0512924194336,42.15729522705078
2004-04-14,399.79998779296875,76.17220306396484,42.12250900268555
2004-04-15,397.70001220703125,75.88336944580078,41.87397384643555
2004-04-16,401.0,76.46781158447266,42.0329704284668
2004-04-19,400.6000061035156,76.46781158447266,41.943572998046875
2004-04-20,397.70001220703125,75.1847152709961,41.560813903808594
2004-04-21,390.79998779296875,75.68852996826172,41.76461410522461
2004-04-22,393.29998779296875,76.74996185302734,42.01313781738281
2004-04-23,395.1000061035156,76.8238525390625,41.774505615234375
2004-04-26,396.0,76.71635437011719,41.844146728515625
2004-04-27,398.6000061035156,76.78353881835938,42.00318145751953
2004-04-28,385.3999938964844,75.78929138183594,41.61049270629883
2004-04-29,386.6000061035156,75.12427520751953,41.40667724609375
2004-04-30,387.0,74.53980255126953,41.575706481933594
2004-05-03,387.0,75.33924865722656,41.62809753417969
2004-05-04,391.3999938964844,75.27877807617188,41.343666076660156
2004-05-05,393.3999938964844,75.7624282836914,41.22888946533203
2004-05-06,388.0,75.11082458496094,41.119110107421875
2004-05-07,378.70001220703125,73.86802673339844,40.58018112182617
2004-05-10,378.29998779296875,73.10895538330078,40.48537063598633
2004-05-11,376.8999938964844,73.72696685791016,40.66999053955078
2004-05-12,377.3999938964844,74.19721221923828,40.400516510009766
2004-05-13,374.79998779296875,73.88822937011719,40.245819091796875
2004-05-14,377.0,73.92178344726562,40.57513427734375
2004-05-17,379.5,73.29035949707031,40.93449401855469
2004-05-18,375.79998779296875,73.65978240966797,40.7747802734375
2004-05-19,382.8999938964844,73.40452575683594,40.64004135131836
2004-05-20,378.3999938964844,73.6396484375,40.95442199707031
2004-05-21,384.79998779296875,73.76730346679688,40.78976058959961
2004-05-24,385.6000061035156,74.07628631591797,40.919498443603516
2004-05-25,388.29998779296875,75.13768005371094,41.03925704956055
2004-05-26,388.29998779296875,75.399658203125,41.258827209472656
2004-05-27,394.8999938964844,75.82291412353516,41.58317565917969
2004-05-28,394.0,75.81617736816406,41.46840286254883
2004-06-01,394.6000061035156,75.71540069580078,41.08867263793945
2004-06-02,390.70001220703125,75.99757385253906,40.983497619628906
2004-06-03,388.1000061035156,75.2989273071289,41.06867980957031
